#TEXT,TEXT,TEXT,TEXT
id,chinese,english,traditional
bossworldbossmeitatelong1wp03,左翅膀,Left Wing,左翅膀
bossworldbossmeitatelong1wp04,神秘之星,Secret Star,神秘之星
bossworldbossmeitatelong1wp05,右下翅膀,Lower-right Wing,右下翅膀
bossworldbossmeitatelong1wp06,左下翅膀,Lower-left Wing,左下翅膀
bossworldbossmeitatelong1wp07,神秘之脸,Secret Face,神秘之臉
bossworldbossmeitatelong1wp08,右上翅膀,Upper-right Wing,右上翅膀
bossworldbossmeitatelong1wp09,左上翅膀,Upper-left Wing,左上翅膀
bossworldbossmeitatelong1wp10,神秘之架,Secret cross,神秘之架
meitatelong1hide_rmwing,变幻莫测的弱点会隐藏在何处？,"His weakpoints seems very unpredictable, where could it be?",變幻莫測的弱點會隱藏在何處？
meitatelong1hide_lmwing,变幻莫测的弱点会隐藏在何处？,"His weakpoints seems very unpredictable, where could it be?",變幻莫測的弱點會隱藏在何處？
meitatelong1hide_star,变幻莫测的弱点会隐藏在何处？,"His weakpoints seems very unpredictable, where could it be?",變幻莫測的弱點會隱藏在何處？
meitatelong1hide_rdwing,变幻莫测的弱点会隐藏在何处？,"His weakpoints seems very unpredictable, where could it be?",變幻莫測的弱點會隱藏在何處？
meitatelong1hide_ldwing,变幻莫测的弱点会隐藏在何处？,"His weakpoints seems very unpredictable, where could it be?",變幻莫測的弱點會隱藏在何處？
meitatelong1hide_face,变幻莫测的弱点会隐藏在何处？,"His weakpoints seems very unpredictable, where could it be?",變幻莫測的弱點會隱藏在何處？
meitatelong1hide_ruwing,变幻莫测的弱点会隐藏在何处？,"His weakpoints seems very unpredictable, where could it be?",變幻莫測的弱點會隱藏在何處？
meitatelong1hide_luwing,变幻莫测的弱点会隐藏在何处？,"His weakpoints seems very unpredictable, where could it be?",變幻莫測的弱點會隱藏在何處？
meitatelong1hide_cross,变幻莫测的弱点会隐藏在何处？,"His weakpoints seems very unpredictable, where could it be?",變幻莫測的弱點會隱藏在何處？
meitatelong1normal_rmwing,梅塔特隆的要害！全力攻击！,Concentrate your attack on Metatron's weakpoint.,梅塔特隆的要害！全力攻擊！
meitatelong1normal_lmwing,梅塔特隆的要害！全力攻击！,Concentrate your attack on Metatron's weakpoint.,梅塔特隆的要害！全力攻擊！
meitatelong1normal_star,梅塔特隆的要害！全力攻击！,Concentrate your attack on Metatron's weakpoint.,梅塔特隆的要害！全力攻擊！
meitatelong1normal_rdwing,梅塔特隆的要害！全力攻击！,Concentrate your attack on Metatron's weakpoint.,梅塔特隆的要害！全力攻擊！
meitatelong1normal_ldwing,梅塔特隆的要害！全力攻击！,Concentrate your attack on Metatron's weakpoint.,梅塔特隆的要害！全力攻擊！
meitatelong1normal_face,梅塔特隆的要害！全力攻击！,Concentrate your attack on Metatron's weakpoint.,梅塔特隆的要害！全力攻擊！
meitatelong1normal_ruwing,梅塔特隆的要害！全力攻击！,Concentrate your attack on Metatron's weakpoint.,梅塔特隆的要害！全力攻擊！
meitatelong1normal_luwing,梅塔特隆的要害！全力攻击！,Concentrate your attack on Metatron's weakpoint.,梅塔特隆的要害！全力攻擊！
meitatelong1normal_cross,梅塔特隆的要害！全力攻击！,Concentrate your attack on Metatron's weakpoint.,梅塔特隆的要害！全力攻擊！
worldentry,神怪入侵,Deity Invasion,神怪入侵
10233_name,守护者挑战达人 I,Guardian Challenger I,守護者挑戰達人 I
10234_name,守护者挑战达人 II,Guardian Challenger II,守護者挑戰達人 II
10235_name,守护者挑战达人 III,Guardian Challenger III,守護者挑戰達人 III
10236_name,守护者挑战达人 IV,Guardian Challenger IV,守護者挑戰達人 IV
10237_name,守护者通关达人 I,Guardian Slayer I,守護者通關達人 I
10238_name,守护者通关达人 II,Guardian Slayer II,守護者通關達人 II
10239_name,守护者通关达人 III,Guardian Slayer III,守護者通關達人 III
10240_name,守护者通关达人 IV,Guardian Slayer IV,守護者通關達人 IV
10241_name,守护者通关达人 V,Guardian Slayer V,守護者通關達人 V
10242_name,一起打boss I,Battle Together I,一起打boss I
10243_name,一起打boss II,Battle Together II,一起打boss II
10244_name,一起打boss III,Battle Together III,一起打boss III
10245_name,一起打boss IV,Battle Together IV,一起打boss IV
10246_name,极限挑战 I,Extreme Challenge I,極限挑戰 I
10247_name,极限挑战 II,Extreme Challenge II,極限挑戰 II
10248_name,极限挑战 III,Extreme Challenge III,極限挑戰 III
10249_name,极限挑战 IV,Extreme Challenge IV,極限挑戰 IV
10250_name,极限挑战 V,Extreme Challenge V,極限挑戰 V
10251_name,极限挑战 VI,Extreme Challenge VI,極限挑戰 VI
10252_name,boss杀手 I,Boss Slayer I,boss殺手 I
10253_name,boss杀手 II,Boss Slayer II,boss殺手 II
10254_name,boss杀手 III,Boss Slayer III,boss殺手 III
10255_name,boss杀手 IV,Boss Slayer IV,boss殺手 IV
10256_name,boss杀手 V,Boss Slayer V,boss殺手 V
10257_name,极限输出 I,Massive DPS I,極限輸出 I
10258_name,极限输出 II,Massive DPS II,極限輸出 II
10259_name,极限输出 III,Massive DPS III,極限輸出 III
10260_name,极限输出 IV,Massive DPS IV,極限輸出 IV
10261_name,分享达人 I,Share the Fun I,分享達人 I
10262_name,分享达人 II,Share the Fun II,分享達人 II
10263_name,分享达人 III,Share the Fun III,分享達人 III
10264_name,分享达人 IV,Share the Fun IV,分享達人 IV
10265_name,分享达人 V,Share the Fun V,分享達人 V
10266_name,勇闯巅峰 I,Brave the Arena I,勇闖巔峰 I
10267_name,勇闯巅峰 II,Brave the Arena II,勇闖巔峰 II
10268_name,勇闯巅峰 III,Brave the Arena III,勇闖巔峰 III
10269_name,勇闯巅峰 IV,Brave the Arena IV,勇闖巔峰 IV
10270_name,勇闯巅峰 V,Brave the Arena V,勇闖巔峰 V
10271_name,时间如金 I,Pure Skill I,時間如金 I
10272_name,时间如金 II,Pure Skill II,時間如金 II
10273_name,时间如金 III,Pure Skill III,時間如金 III
10274_name,时间如金 IV,Pure Skill IV,時間如金 IV
10275_name,时间如金 V,Pure Skill V,時間如金 V
10276_name,收集达人 I,Avatar Collector I,收集達人 I
10277_name,收集达人 II,Avatar Collector II,收集達人 II
10278_name,收集达人 III,Avatar Collector III,收集達人 III
10279_name,收集达人 IV,Avatar Collector IV,收集達人 IV
10233_miaoshu,累计参与神话守护者达到5次,Participate in Myth Guardians mode 5 times.,累計參與神話守護者達到5次
10234_miaoshu,累计参与神话守护者达到10次,Participate in Myth Guardians mode 10 times.,累計參與神話守護者達到10次
10235_miaoshu,累计参与神话守护者达到50次,Participate in Myth Guardians mode 50 times.,累計參與神話守護者達到50次
10236_miaoshu,累计参与神话守护者达到100次,Participate in Myth Guardians mode 100 times.,累計參與神話守護者達到100次
10237_miaoshu,通关神话守护者达到1次,Clear Myth Guardians mode once.,通關神話守護者達到1次
10238_miaoshu,通关神话守护者达到5次,Clear Myth Guardians mode 5 times.,通關神話守護者達到5次
10239_miaoshu,通关神话守护者达到10次,Clear Myth Guardians mode 10 times.,通關神話守護者達到10次
10240_miaoshu,通关神话守护者达到20次,Clear Myth Guardians mode 20 times.,通關神話守護者達到20次
10241_miaoshu,通关神话守护者达到50次,Clear Myth Guardians mode 50 times.,通關神話守護者達到50次
10242_miaoshu,参与神怪入侵挑战达到5次,Participate in Deity Invasion mode 5 times.,參與神怪入侵挑戰達到5次
10243_miaoshu,参与神怪入侵挑战达到10次,Participate in Deity Invasion mode 10 times.,參與神怪入侵挑戰達到10次
10244_miaoshu,参与神怪入侵挑战达到50次,Participate in Deity Invasion mode 50 times.,參與神怪入侵挑戰達到50次
10245_miaoshu,参与神怪入侵挑战达到100次,Participate in Deity Invasion mode 100 times.,參與神怪入侵挑戰達到100次
10246_miaoshu,同一个时间段内进行神怪入侵挑战5次,Battling 5 times in Deity Invasion,同一個時間段內進行神怪入侵挑戰5次
10247_miaoshu,同一个时间段内进行神怪入侵挑战6次,Battling 6 times in Deity Invasion,同一個時間段內進行神怪入侵挑戰6次
10248_miaoshu,同一个时间段内进行神怪入侵挑战7次,Battling 7 times in Deity Invasion,同一個時間段內進行神怪入侵挑戰7次
10249_miaoshu,同一个时间段内进行神怪入侵挑战8次,Battling 8 times in Deity Invasion,同一個時間段內進行神怪入侵挑戰8次
10250_miaoshu,同一个时间段内进行神怪入侵挑战9次,Battling 9 times in Deity Invasion,同一個時間段內進行神怪入侵挑戰9次
10251_miaoshu,同一个时间段内进行神怪入侵挑战10次,Battling 10 times in Deity Invasion,同一個時間段內進行神怪入侵挑戰10次
10252_miaoshu,神怪入侵排名达到前50名,Reach the top 50 in Deity Invasion rankings.,神怪入侵排名達到前50名
10253_miaoshu,神怪入侵排名达到前20名,Reach the top 20 in Deity Invasion rankings.,神怪入侵排名達到前20名
10254_miaoshu,神怪入侵排名达到前10名,Reach the top 10 in Deity Invasion rankings.,神怪入侵排名達到前10名
10255_miaoshu,神怪入侵排名达到前3名,Reach the top 3 in Deity Invasion rankings.,神怪入侵排名達到前3名
10256_miaoshu,神怪入侵排名达到第1名,Reach the top 1 in Deity Invasion rankings.,神怪入侵排名達到第1名
10257_miaoshu,神怪入侵单次挑战伤害量达到100000,Deal 100k damage in a single Deity Invasion battle.,神怪入侵單次挑戰傷害量達到100000
10258_miaoshu,神怪入侵单次挑战伤害量达到200000,Deal 200k damage in a single Deity Invasion battle.,神怪入侵單次挑戰傷害量達到200000
10259_miaoshu,神怪入侵单次挑战伤害量达到500000,Deal 500k damage in a single Deity Invasion battle.,神怪入侵單次挑戰傷害量達到500000
10260_miaoshu,神怪入侵单次挑战伤害量达到1000000,Deal 1000k damage in a single Deity Invasion battle.,神怪入侵單次挑戰傷害量達到1000000
10261_miaoshu,facebook分享达到1次,Share via Facebook once.,facebook分享達到1次
10262_miaoshu,facebook分享达到5次,Share via Facebook 5 times.,facebook分享達到5次
10263_miaoshu,facebook分享达到10次,Share via Facebook 10 times.,facebook分享達到10次
10264_miaoshu,facebook分享达到20次,Share via Facebook 20 times.,facebook分享達到20次
10265_miaoshu,facebook分享达到50次,Share via Facebook 50 times.,facebook分享達到50次
10266_miaoshu,购买竞技场出战点数达到1次,Purchase Arena Entries once.,購買競技場出戰點數達到1次
10267_miaoshu,购买竞技场出战点数达到5次,Purchase Arena Entries 5 times.,購買競技場出戰點數達到5次
10268_miaoshu,购买竞技场出战点数达到10次,Purchase Arena Entries 10 times.,購買競技場出戰點數達到10次
10269_miaoshu,购买竞技场出战点数达到20次,Purchase Arena Entries 20 times.,購買競技場出戰點數達到20次
10270_miaoshu,购买竞技场出战点数达到50次,Purchase Arena Entries 50 times.,購買競技場出戰點數達到50次
